prmtrID	geneSymbol	baseMean	log2FC	pvalue	fdr	KD.tpm.ave	NC.tpm.ave	perturb_id	KD.geneSymbol	ZScore
chr12_63668557_63668651_-	p006@DPY19L2	7.678	0.569847762158263	0.159762296905302	0.591957492489656	1.04	0.672	ASO_G0272888_AD_07	AC013394.2	-0.181
chr14_77320726_77321025_-	p001@POMT2	94.949	-0.334329259131732	0.159666352248767	0.591957492489656	7.214	9.005	ASO_G0272888_AD_07	AC013394.2	-1.137
chr18_67510941_67511240_-	p002@DSEL	7.898	0.612730812090824	0.159733494530138	0.591957492489656	1.099	0.688	ASO_G0272888_AD_07	AC013394.2	0.896
chr1_11013690_11013989_+	p004@TARDBP	16.476	-0.795086271389587	0.159755285764266	0.591957492489656	0.948	1.611	ASO_G0272888_AD_07	AC013394.2	-1.503
chr1_23959678_23959977_+	p004@PNRC2	663.415	0.205311337329408	0.15974279332773	0.591957492489656	71.316	60.099	ASO_G0272888_AD_07	AC013394.2	0.777
chr9_34665235_34665534_-	p003@RP11-195F19.5	16.602	0.457555331655516	0.159760418329398	0.591957492489656	2.119	1.472	ASO_G0272888_AD_07	AC013394.2	1.34
chr4_25312624_25312923_+	p001@ZCCHC4	307.806	0.207063718470229	0.159787426116032	0.591970670993658	33.172	27.906	ASO_G0272888_AD_07	AC013394.2	1.49
chr19_10960754_10960967_+	p001@SMARCA4	123.366	-0.887500112335943	0.159878046368485	0.592146850588455	6.623	11.989	ASO_G0272888_AD_07	AC013394.2	-1.967
chr19_46660903_46661117_-	p002@DACT3	43.4	-0.407625186825959	0.159899718044548	0.592146850588455	3.109	4.123	ASO_G0272888_AD_07	AC013394.2	-1.07
chr3_53046032_53046222_-	p005@SFMBT1	26.178	-0.691001055340091	0.159885519334777	0.592146850588455	1.564	2.511	ASO_G0272888_AD_07	AC013394.2	-1.194
chr13_23466463_23466672_+	p003@LINC00327	21.869	-0.440977316829109	0.159932185945228	0.59218716968331	1.565	2.08	ASO_G0272888_AD_07	AC013394.2	-1
chrX_69165300_69165599_-	p001@PJA1	298.742	-0.253347471645168	0.159986177228671	0.59230716261899	24.22	27.972	ASO_G0272888_AD_07	AC013394.2	-1.178
chr18_62187131_62187430_+	p001@KIAA1468	196.448	0.232274631275717	0.160073116218675	0.59254908703044	21.556	17.778	ASO_G0272888_AD_07	AC013394.2	1.353
chr19_44954776_44955075_-	p001@CTB-129P6.11	24.6	0.389740139908927	0.160126022348187	0.5926402449517	2.983	2.195	ASO_G0272888_AD_07	AC013394.2	0.9
chr2_36355628_36355927_+	p001@CRIM1	2083.76	-0.491649458988167	0.160173925525892	0.5926402449517	144.969	198.797	ASO_G0272888_AD_07	AC013394.2	-1.192
chr6_44248536_44248835_+	p008@HSP90AB1	32.83	-0.868417495278831	0.1601632649747	0.5926402449517	1.803	3.232	ASO_G0272888_AD_07	AC013394.2	-1.163
chr8_123274424_123274606_-	p003@ZHX1;p003@ZHX1-C8ORF76	99.391	-0.322265901318835	0.160184129470747	0.5926402449517	7.656	9.41	ASO_G0272888_AD_07	AC013394.2	-0.706
chr1_46303479_46303757_-	p001@LRRC41	25.346	0.382273764925752	0.160209408456018	0.592653865926341	2.998	2.264	ASO_G0272888_AD_07	AC013394.2	1.063
chr11_65455108_65455272_+	p009@AP000769.1	50.696	-0.331068770670735	0.160278022008865	0.592777969139346	3.941	4.799	ASO_G0272888_AD_07	AC013394.2	-0.813
chr6_33410551_33410718_+	p002@PHF1	44.914	-0.384165869991773	0.160286160526728	0.592777969139346	3.235	4.265	ASO_G0272888_AD_07	AC013394.2	-1.324
chr8_124474824_124474983_+	p004@RNF139	238.668	-0.36174833042563	0.160368059338414	0.593000931991028	17.938	22.587	ASO_G0272888_AD_07	AC013394.2	-2.108
chr12_47819753_47819932_-	p007@HDAC7	749.62	-0.281039757838942	0.160441576558517	0.593161524428268	59.587	70.491	ASO_G0272888_AD_07	AC013394.2	-1.423
chr15_99251073_99251372_-	p001@TTC23	32.337	-0.358131898623848	0.160454720885938	0.593161524428268	2.478	3.054	ASO_G0272888_AD_07	AC013394.2	-1.207
chr8_143950767_143951066_-	p016@PLEC	1455.089	0.14163644650728	0.160485645166073	0.593195930630685	150.358	132.759	ASO_G0272888_AD_07	AC013394.2	1.136
chr15_34437305_34437604_-	p006@GOLGA8A	27.629	-0.724224993851752	0.160515340157679	0.593225784413048	1.632	2.659	ASO_G0272888_AD_07	AC013394.2	-1.433
chr1_176206995_176207173_-	p003@RFWD2	35.657	0.37339430516205	0.160544480779332	0.593253581614011	4.114	3.201	ASO_G0272888_AD_07	AC013394.2	1.482
chr15_60355870_60356169_-	p020@ANXA2	54.963	-0.590672469768227	0.160590654472158	0.593294912829463	3.596	5.294	ASO_G0272888_AD_07	AC013394.2	-1.348
chr17_60391877_60392055_-	p005@USP32	275.177	-0.205652151683553	0.160598907200804	0.593294912829463	22.871	25.821	ASO_G0272888_AD_07	AC013394.2	-0.935
chr10_100361524_100361823_+	p001@AL139819.1	75.786	-0.604678827238209	0.160979011116732	0.593341174486802	4.903	7.29	ASO_G0272888_AD_07	AC013394.2	-1.183
chr10_79242703_79242883_+	p012@ZMIZ1	11.671	0.545337743016633	0.160932069337567	0.593341174486802	1.531	1.019	ASO_G0272888_AD_07	AC013394.2	0.448
chr10_93993792_93994091_+	p001@PLCE1	10.421	-0.653404695432191	0.160805812046551	0.593341174486802	0.612	1.009	ASO_G0272888_AD_07	AC013394.2	-0.878
chr11_6619272_6619571_-	p001@TPP1	2195.506	0.234168210245885	0.160966374129455	0.593341174486802	239.994	198.556	ASO_G0272888_AD_07	AC013394.2	1.067
chr12_55729523_55729697_-	p004@CD63	50.412	0.284237713327181	0.160641592664971	0.593341174486802	5.7	4.531	ASO_G0272888_AD_07	AC013394.2	0.632
chr12_7018324_7018623_-	p002@LPCAT3	818.395	0.157699018235234	0.160763248645391	0.593341174486802	85.415	74.554	ASO_G0272888_AD_07	AC013394.2	1.127
chr16_1706045_1706344_+	p005@MAPK8IP3	356.03	-0.558018083696535	0.160796087607373	0.593341174486802	23.692	34.13	ASO_G0272888_AD_07	AC013394.2	-1.732
chr2_147844367_147844666_+	p003@ACVR2A	96.248	-0.435647642647619	0.160896665359841	0.593341174486802	6.878	9.192	ASO_G0272888_AD_07	AC013394.2	-1.376
chr3_170908457_170908622_-	p002@EIF5A2	145.152	0.29128423202597	0.160954440658944	0.593341174486802	16.368	13.066	ASO_G0272888_AD_07	AC013394.2	0.987
chr4_15681776_15681811_+	p004@FAM200B	222.559	0.237162661868206	0.16077592042841	0.593341174486802	24.331	20.096	ASO_G0272888_AD_07	AC013394.2	1
chr5_43313262_43313445_-	p002@HMGCS1	1767.576	0.179098547833301	0.160863473656308	0.593341174486802	186.84	160.726	ASO_G0272888_AD_07	AC013394.2	0.641
chr6_75155560_75155859_-	p018@COL12A1	15.775	-0.6755992263115	0.160857227337101	0.593341174486802	0.962	1.521	ASO_G0272888_AD_07	AC013394.2	-0.694
chr7_107044556_107044855_+	p001@PRKAR2B	241.144	-0.539929729640179	0.160830052977151	0.593341174486802	16.212	23.026	ASO_G0272888_AD_07	AC013394.2	-1.939
chr7_5530451_5530750_-	p006@ACTB	55395.83	0.198894486992073	0.160928026467132	0.593341174486802	5925.721	5032.347	ASO_G0272888_AD_07	AC013394.2	1.313
chr7_77536736_77537035_-	p001@CATG00000096157.1	13.504	0.543385505092878	0.160923632891333	0.593341174486802	1.779	1.191	ASO_G0272888_AD_07	AC013394.2	0.823
chr8_144517854_144518153_+	p001@LRRC14	136.351	-0.203938614796719	0.16070572150892	0.593341174486802	11.311	12.776	ASO_G0272888_AD_07	AC013394.2	-0.795
chr8_38176708_38177004_+	p003@BAG4	529.508	-0.182204204708332	0.160885510309753	0.593341174486802	44.532	49.458	ASO_G0272888_AD_07	AC013394.2	-1.143
chr3_183253689_183253960_+	p007@B3GNT5	9.227	0.646606761798371	0.161010900654102	0.593379012201077	1.269	0.802	ASO_G0272888_AD_07	AC013394.2	1.226
chr2_31234058_31234136_+	p002@EHD3	645.13	-0.198963312008239	0.16108453004825	0.593511336335999	54.088	60.294	ASO_G0272888_AD_07	AC013394.2	-0.546
chr7_100483912_100484082_+	p002@NYAP1	10.449	-0.699211890493394	0.161090063519206	0.593511336335999	0.612	1.013	ASO_G0272888_AD_07	AC013394.2	-1.403
chr22_31345927_31346226_+	p001@AC005003.1	19.802	-0.705006064609988	0.161145822167515	0.59363706619664	1.175	1.911	ASO_G0272888_AD_07	AC013394.2	-2.009
chr9_127579000_127579181_+	p001@STXBP1	7.296	0.610940295126854	0.161222489640432	0.593839776942698	1.011	0.636	ASO_G0272888_AD_07	AC013394.2	-0.868
chr11_72112085_72112384_-	p005@ANAPC15	35.81	0.335674022226448	0.161943737945412	0.593961889509882	4.219	3.203	ASO_G0272888_AD_07	AC013394.2	1.093
chr12_107760987_107761286_-	p001@PRDM4	206.996	-0.590582420327635	0.161812358096814	0.593961889509882	13.466	19.874	ASO_G0272888_AD_07	AC013394.2	-2.222
chr13_26221832_26222131_+	p001@CATG00000014081.1	8.416	0.596549423681842	0.161335222707152	0.593961889509882	1.176	0.732	ASO_G0272888_AD_07	AC013394.2	-0.332
chr14_75002791_75003090_+	p001@EIF2B2	403.707	0.166954269072313	0.161881365159874	0.593961889509882	42.404	36.68	ASO_G0272888_AD_07	AC013394.2	1.404
chr15_89814985_89815228_-	p006@ANPEP	140.838	-0.829246979728204	0.16151508193745	0.593961889509882	7.857	13.64	ASO_G0272888_AD_07	AC013394.2	-2.028
chr16_73059235_73059451_-	p005@ZFHX3	8.16	0.741433297286759	0.161686864255601	0.593961889509882	1.23	0.704	ASO_G0272888_AD_07	AC013394.2	-0.587
chr16_8621548_8621847_+	p001@METTL22	158.662	0.205484257374703	0.161288359620449	0.593961889509882	17.184	14.384	ASO_G0272888_AD_07	AC013394.2	1.109
chr17_2214163_2214462_-	p024@SMG6	46.969	0.285755913925697	0.161902694113527	0.593961889509882	5.326	4.23	ASO_G0272888_AD_07	AC013394.2	1.143
chr19_58278684_58278759_-	p004@CTD-3138B18.5	40.842	0.350369406906897	0.161889067457329	0.593961889509882	4.717	3.666	ASO_G0272888_AD_07	AC013394.2	1.267
chr1_170662950_170663083_+	p009@PRRX1	63.795	0.341707019496057	0.161573115999362	0.593961889509882	7.485	5.724	ASO_G0272888_AD_07	AC013394.2	0.812
chr1_183471358_183471571_+	p004@SMG7	27.152	0.374708114086635	0.161888100776393	0.593961889509882	3.29	2.424	ASO_G0272888_AD_07	AC013394.2	1.063
chr1_29123753_29124052_-	p004@TMEM200B	87.195	-0.540603391788013	0.161641256880953	0.593961889509882	5.798	8.35	ASO_G0272888_AD_07	AC013394.2	-1.604
chr1_42846272_42846571_-	p001@RP11-342M1.3	14.213	0.470928714799883	0.161474764381969	0.593961889509882	1.773	1.264	ASO_G0272888_AD_07	AC013394.2	0.972
chr20_47501737_47501911_+	p001@NCOA3	241.121	0.143513249716387	0.161875570680984	0.593961889509882	24.995	21.997	ASO_G0272888_AD_07	AC013394.2	0.779
chr22_30591760_30592032_-	p003@PES1	906.011	-0.200705922265019	0.16147952729551	0.593961889509882	75.751	84.826	ASO_G0272888_AD_07	AC013394.2	-1.436
chr2_164841339_164841581_-	p006@COBLL1	86.922	-0.636757262124823	0.161597546804643	0.593961889509882	5.463	8.336	ASO_G0272888_AD_07	AC013394.2	-1.164
chr2_175167760_175168055_-	p004@ATF2;p002@MIR933	13.782	0.472170764682104	0.161887263250426	0.593961889509882	1.754	1.218	ASO_G0272888_AD_07	AC013394.2	1.378
chr2_241637543_241637842_+	p001@ATG4B	565.061	0.138896952587443	0.161844678596273	0.593961889509882	58.502	51.529	ASO_G0272888_AD_07	AC013394.2	0.987
chr2_28393330_28393629_+	p007@FOSL2	313.718	-0.327150289995294	0.161915402743082	0.593961889509882	24.1	29.65	ASO_G0272888_AD_07	AC013394.2	-1.38
chr3_188882832_188883131_+	p035@LPP	11.407	0.50706963758153	0.161842356636751	0.593961889509882	1.448	1.009	ASO_G0272888_AD_07	AC013394.2	1.278
chr3_40309362_40309661_-	p008@ENTPD3-AS1	16.261	-0.535871185852257	0.161613512969903	0.593961889509882	1.118	1.56	ASO_G0272888_AD_07	AC013394.2	-0.817
chr4_151015134_151015433_-	p005@LRBA	60.957	0.295699852619322	0.161475020501809	0.593961889509882	6.969	5.484	ASO_G0272888_AD_07	AC013394.2	0.96
chr4_56977455_56977754_-	p003@NOA1	250.243	0.280102908693249	0.16178532501399	0.593961889509882	28.175	22.497	ASO_G0272888_AD_07	AC013394.2	1.139
chr4_74099045_74099344_-	p002@CXCL2	16.099	-0.493316374258302	0.161679891922258	0.593961889509882	1.103	1.538	ASO_G0272888_AD_07	AC013394.2	-1.301
chr5_150497633_150497932_+	p011@NDST1	29.389	0.332914418145558	0.161573783549736	0.593961889509882	3.426	2.634	ASO_G0272888_AD_07	AC013394.2	0.473
chr5_150946406_150946705_-	p005@ZNF300P1	40.732	-0.343322755901765	0.161831846722897	0.593961889509882	3.12	3.849	ASO_G0272888_AD_07	AC013394.2	-1.071
chr5_163460493_163460792_+	p003@HMMR	397.741	-0.233095840516359	0.161862120104696	0.593961889509882	32.619	37.372	ASO_G0272888_AD_07	AC013394.2	-0.714
chr6_1609765_1609991_+	p005@FOXC1	79.231	-0.230311351338876	0.161948283856745	0.593961889509882	6.433	7.44	ASO_G0272888_AD_07	AC013394.2	-0.811
chr6_169654525_169654822_-	p025@WDR27	10.21	0.569244715890295	0.161649746235607	0.593961889509882	1.414	0.893	ASO_G0272888_AD_07	AC013394.2	1.127
chr7_66921075_66921374_+	p002@TMEM248	1066.358	-0.386539387630165	0.161382131244967	0.593961889509882	79.249	100.916	ASO_G0272888_AD_07	AC013394.2	-2.321
chr8_96645126_96645276_+	p002@CPQ	35.834	-0.33165715565584	0.161619833410432	0.593961889509882	2.716	3.394	ASO_G0272888_AD_07	AC013394.2	-0.497
chr9_124868887_124869186_-	p001@RPL35	10.981	-0.698105050033533	0.161667670881331	0.593961889509882	0.671	1.063	ASO_G0272888_AD_07	AC013394.2	-1.471
chr16_30526416_30526670_-	p003@ZNF768	155.277	-0.65090309002829	0.162049241343896	0.594252737099805	9.707	14.902	ASO_G0272888_AD_07	AC013394.2	-2.272
chr16_920911_921210_+	p003@LA16c-366D3.1	9.4	0.54246786172781	0.162089289771807	0.594320176460202	1.219	0.828	ASO_G0272888_AD_07	AC013394.2	-0.112
chr3_107523364_107523663_+	p002@BBX	12.477	0.490118192964614	0.162127141135285	0.594379543071925	1.594	1.103	ASO_G0272888_AD_07	AC013394.2	1.202
chr2_9630819_9631081_-	p002@YWHAQ	4970.377	0.231200331594633	0.162174716549796	0.594395137817943	542.211	449.985	ASO_G0272888_AD_07	AC013394.2	1.355
chrX_71253990_71254289_-	p004@ZMYM3	235.322	0.20385799356717	0.16216300340077	0.594395137817943	25.44	21.343	ASO_G0272888_AD_07	AC013394.2	1.456
chr6_1311948_1312247_+	p001@FOXQ1	1085.511	-0.471011172107877	0.162212593351102	0.594454563855181	76.46	103.45	ASO_G0272888_AD_07	AC013394.2	-1.558
chr8_26382828_26383127_-	p001@SDAD1P1	19.2	-0.471061786894887	0.162236265544057	0.594461925863865	1.385	1.828	ASO_G0272888_AD_07	AC013394.2	-1.35
chr10_128102573_128102872_-	p021@MKI67	11.402	-0.802219889370152	0.162309243457619	0.594629844052599	0.646	1.101	ASO_G0272888_AD_07	AC013394.2	-1.017
chr1_28736967_28737141_+	p005@YTHDF2	160.597	0.191942754541973	0.16232543135447	0.594629844052599	17.203	14.59	ASO_G0272888_AD_07	AC013394.2	1.185
chr11_64319587_64319886_+	p006@PRDX5	20.379	-0.738025750307638	0.162416291832683	0.594724519747446	1.19	1.98	ASO_G0272888_AD_07	AC013394.2	-1.993
chr14_105314785_105314963_+	p004@PACS2	79.11	-0.459832296273236	0.162387156179175	0.594724519747446	5.587	7.527	ASO_G0272888_AD_07	AC013394.2	-1.133
chr8_67343631_67343831_-	p003@ARFGEF1	178.686	-0.313643443654953	0.162416294996078	0.594724519747446	13.85	16.884	ASO_G0272888_AD_07	AC013394.2	-0.634
chr19_460883_461182_-	p001@SHC2	11.178	0.536109974610444	0.162467768358645	0.594827613330977	1.458	0.985	ASO_G0272888_AD_07	AC013394.2	0.416
chr3_9792598_9792752_-	p005@TADA3	238.881	-0.208940280495256	0.162487802541052	0.594827613330977	19.903	22.33	ASO_G0272888_AD_07	AC013394.2	-0.885
chr12_121803879_121804178_+	p005@SETD1B	336.345	-0.30719961516063	0.162517552496478	0.594857163939691	26.221	31.69	ASO_G0272888_AD_07	AC013394.2	-1.898
chr12_122422991_122423179_-	p002@CLIP1	15.399	0.431119024892025	0.162573185113608	0.594916111649646	1.895	1.368	ASO_G0272888_AD_07	AC013394.2	0.887
chr20_25407745_25407908_+	p003@GINS1	17.644	0.401878550110203	0.162582530991363	0.594916111649646	2.069	1.582	ASO_G0272888_AD_07	AC013394.2	1.065
chr7_64562921_64563220_-	p001@ZNF680	71.805	0.265556495878244	0.162598696744738	0.594916111649646	8.072	6.467	ASO_G0272888_AD_07	AC013394.2	1.087
chr11_65181866_65182080_+	p007@CAPN1	2364.028	0.166744244962979	0.162659174347617	0.595058046030256	248.061	214.782	ASO_G0272888_AD_07	AC013394.2	0.703
chr12_106971146_106971445_+	p010@C12orf23	21.288	-0.770539089142302	0.162770140958751	0.595155553199564	1.234	2.077	ASO_G0272888_AD_07	AC013394.2	-1.653
chr12_69470270_69470569_+	p001@FRS2	355.311	0.14850115001799	0.162772582149438	0.595155553199564	36.842	32.404	ASO_G0272888_AD_07	AC013394.2	1.204
chr15_43746288_43746518_+	p002@PDIA3	6042.264	-0.155527736744533	0.162750195848114	0.595155553199564	519.76	564.204	ASO_G0272888_AD_07	AC013394.2	-0.837
chr1_1324652_1324951_+	p001@GLTPD1	379.007	-0.471327186786903	0.162759270519827	0.595155553199564	26.643	35.992	ASO_G0272888_AD_07	AC013394.2	-2.09
chr17_41059964_41060253_-	p004@KRTAP2-3	123.466	0.328124793937744	0.162829827468658	0.595189245904188	14.342	11.027	ASO_G0272888_AD_07	AC013394.2	0.611
chr22_36296800_36297099_-	p039@MYH9	14.603	-0.682600033707202	0.16283931480365	0.595189245904188	0.879	1.407	ASO_G0272888_AD_07	AC013394.2	-0.538
chrX_101051751_101052006_-	p002@TRMT2B	58.064	0.262551996638669	0.162846866304021	0.595189245904188	6.453	5.242	ASO_G0272888_AD_07	AC013394.2	1.113
chr22_45671936_45672186_+	p007@ATXN10	219.248	0.165468299086761	0.162870978207149	0.595198097347501	23.014	19.962	ASO_G0272888_AD_07	AC013394.2	0.844
chr10_92291017_92291240_+	p001@MARCH5	238.289	-0.176948284334677	0.163024485788802	0.595441889329232	20.243	22.264	ASO_G0272888_AD_07	AC013394.2	-0.859
chr19_2444387_2444686_-	p006@LMNB2	16.254	-0.639546007224684	0.162990441630103	0.595441889329232	1.04	1.563	ASO_G0272888_AD_07	AC013394.2	-1.002
chr19_45093072_45093341_+	p004@PPP1R37	495.095	-0.438003955491987	0.1630074230066	0.595441889329232	35.582	47.051	ASO_G0272888_AD_07	AC013394.2	-1.132
chr9_69672199_69672498_-	p003@APBA1	178.692	-0.554728405845236	0.162982879815783	0.595441889329232	11.878	17.072	ASO_G0272888_AD_07	AC013394.2	-1.5
chr10_73744138_73744288_-	p003@RP11-464F9.1	150.004	0.213232668820528	0.163270855034634	0.595600039867121	16.373	13.584	ASO_G0272888_AD_07	AC013394.2	0.707
chr11_69013096_69013379_-	p002@MRGPRF	846.745	0.164707764952142	0.16327553520243	0.595600039867121	88.636	77.141	ASO_G0272888_AD_07	AC013394.2	1.077
chr15_64825475_64825774_-	p001@PIF1	90.295	-0.310765312705065	0.163342138337918	0.595600039867121	7.015	8.554	ASO_G0272888_AD_07	AC013394.2	-0.781
chr15_74938094_74938292_-	p001@COX5A	841.262	-0.151050964961057	0.163312549339027	0.595600039867121	72.465	78.425	ASO_G0272888_AD_07	AC013394.2	-1.069
chr16_22437434_22437618_+	p003@SMG1P1	31.577	-0.455338148519913	0.163177540393956	0.595600039867121	2.23	3.012	ASO_G0272888_AD_07	AC013394.2	-0.969
chr17_75109821_75110120_+	p001@ARMC7	166.313	0.203224199917478	0.16322859974987	0.595600039867121	17.961	15.083	ASO_G0272888_AD_07	AC013394.2	0.778
chr1_211259888_211260096_+	p008@RCOR3	60.657	0.365559444377591	0.163223896395403	0.595600039867121	7.213	5.437	ASO_G0272888_AD_07	AC013394.2	1.05
chr20_1895257_1895556_+	p011@SIRPA	182.664	-0.259989739073325	0.163134922583196	0.595600039867121	14.598	17.15	ASO_G0272888_AD_07	AC013394.2	-1.211
chr2_68319586_68319828_-	p003@CNRIP1	215.04	-0.226205394879712	0.163312912496914	0.595600039867121	17.552	20.182	ASO_G0272888_AD_07	AC013394.2	-0.678
chr3_32391867_32392028_+	p003@CMTM7	214.201	-0.362601472656355	0.163349947160816	0.595600039867121	16.097	20.294	ASO_G0272888_AD_07	AC013394.2	-1.713
chr6_169724350_169724649_-	p001@PHF10	61.651	-0.686500014030654	0.163167601561734	0.595600039867121	3.734	5.94	ASO_G0272888_AD_07	AC013394.2	-1.944
chr8_23727033_23727270_-	p001@NKX2-6	13.238	-0.569502649476398	0.1633393045485	0.595600039867121	0.835	1.276	ASO_G0272888_AD_07	AC013394.2	-0.764
chr9_130579433_130579732_+	p001@FUBP3	867.32	-0.468034665755421	0.163145441484898	0.595600039867121	61.223	82.483	ASO_G0272888_AD_07	AC013394.2	-1.822
chr10_121928036_121928335_+	p002@RP11-500G22.2	56.031	-0.301615515081011	0.163443271841721	0.595710272788539	4.318	5.302	ASO_G0272888_AD_07	AC013394.2	-0.923
chr12_21641906_21642205_-	p010@LDHB	30.702	-0.585953805720456	0.163580182393377	0.595710272788539	2.012	2.957	ASO_G0272888_AD_07	AC013394.2	-1.934
chr12_43758609_43758817_-	p004@PUS7L	204.733	-0.189120381252593	0.163640567008568	0.595710272788539	17.255	19.147	ASO_G0272888_AD_07	AC013394.2	-0.624
chr19_45792641_45792808_-	p002@DMPK;p003@DMWD	114.803	-0.609057789776396	0.163640684970665	0.595710272788539	7.347	11.06	ASO_G0272888_AD_07	AC013394.2	-1.294
chr2_105329579_105329852_-	p001@TGFBRAP1	173.022	-0.635532767124954	0.163624125551127	0.595710272788539	10.932	16.558	ASO_G0272888_AD_07	AC013394.2	-2.592
chr3_127002247_127002546_+	p011@PLXNA1	18.982	0.405622889808099	0.163481218974538	0.595710272788539	2.333	1.683	ASO_G0272888_AD_07	AC013394.2	0.619
chr5_171392455_171392754_+	p006@NPM1	25.894	-0.492709192534861	0.163580899732878	0.595710272788539	1.779	2.466	ASO_G0272888_AD_07	AC013394.2	-1.622
chr6_100464906_100465070_-	p002@SIM1	108.748	-0.246439866096192	0.163453668503553	0.595710272788539	8.874	10.221	ASO_G0272888_AD_07	AC013394.2	-0.566
chr6_24775317_24775616_+	p002@GMNN	23.029	-0.409182737438874	0.163481338678816	0.595710272788539	1.672	2.187	ASO_G0272888_AD_07	AC013394.2	-0.754
chr6_34887891_34888190_-	p003@TAF11	352.234	0.190350925238442	0.163542495673861	0.595710272788539	37.494	31.937	ASO_G0272888_AD_07	AC013394.2	1.077
chr8_53879941_53880191_+	p009@RGS20	15.609	0.437895040866656	0.163517059293542	0.595710272788539	1.934	1.386	ASO_G0272888_AD_07	AC013394.2	1.225
chrX_48598031_48598330_+	p004@WDR13	56.648	-0.29738072272011	0.163605884252274	0.595710272788539	4.475	5.338	ASO_G0272888_AD_07	AC013394.2	-0.722
chr1_171684336_171684635_-	p001@RPL4P3	19.839	-0.900171814570958	0.163762711529944	0.595996361683448	1.069	1.95	ASO_G0272888_AD_07	AC013394.2	-1.42
chr5_172834356_172834515_+	p004@ERGIC1	680.693	0.250337119736181	0.163746419282166	0.595996361683448	75.14	61.518	ASO_G0272888_AD_07	AC013394.2	1.398
